Every time my partner gets angry for anything, she takes it out on me. Nothing I do is right, and once she's mad, she calls me all kinds of names and is verbally abusive. She says it isn’t abuse, it’s just angry verbal bashing, and that it’s different. It gets worse each time. The names are very vulgar now.	I’m glad that you are reaching out for help. What you are going though sounds overwhelming and  exhausting. Here is a link that talks about the signs of an abuse relationship if you are questioning  whether or not you are experiencing an abusive relationship https://www.helpguide.org/articles/abuse/domestic-violence-and-abuse.htmThis maybe a lot of information to take in so if you feel overwhelmed I would encourage you to talk to a therapist.  Also every state has a domestic non-profit that can assist you with support or resources. If you are struggling to find one in your area I can help you. They can help you safety plan and give additional information that might be of assistance.  In abusive relationships, unfortunately there is nothing you can do to change your partners behavior. It is up to her to make that decision.  A lot of time in abusive relationships  asserting  your boundaries can put you at risk for more abuse. I would encourage you to use your gut in this situation because you know your relationship better then anyone else.  The best thing for you to do is to keep yourself emotionally and physically safe. I would encourage against couples counseling because it can also become unsafe in an abusive relationship. You are making a big step in looking for help.
Every time my partner gets angry for anything, she takes it out on me. Nothing I do is right, and once she's mad, she calls me all kinds of names and is verbally abusive. She says it isn’t abuse, it’s just angry verbal bashing, and that it’s different. It gets worse each time. The names are very vulgar now.	Ultimately it is only your partner who can decide whether to stop name calling or not.I would take very seriously that she doesn't show any willingness to hear and understand your point of view.In a relationship in which one person claims the right to verbally abuse the other, there isn't much genuine care and trust going on at all.It is never safe to open your heart to her since you can't tell in advance if you'll be treated with kindness or bashing.Think seriously how possible it is for you to enjoy your relationship if your partner is unwilling to accommodate your feelings.If the two of you are unable to agree on terms or discuss the problem as a mutual one, not just your problem, then you may wish to withdraw from the relationship.
Every time my partner gets angry for anything, she takes it out on me. Nothing I do is right, and once she's mad, she calls me all kinds of names and is verbally abusive. She says it isn’t abuse, it’s just angry verbal bashing, and that it’s different. It gets worse each time. The names are very vulgar now.	One thing you could try is to talk to your partner when she's not angry about the following:If she's angry, maybe she can talk with you about what she is angry about rather than calling you names.If she gets angry and then calms down a little while later, maybe one of you can take a timeout in the discussion and set a time when you will come back to it.Discuss what it is that you find acceptable for you to do during an argumentDiscuss what it is that you find unacceptable for you to do during an argumentDiscuss what is acceptable for her to do during an argumentDiscuss what is on acceptable for her to do during an argumentYour partner can answer the same questions related to herself and you.I can't emphasize enough how important it is to have this discussion when there is not an argument going on. Perhaps you could mention that you would like to talk about something that is really important and see if the current time is a good time. If not, consider when in the next 24 to 48 hours would be a good time.It may also be helpful to discuss these ideas with a local therapist. The therapist may also be able to help both of you figure out where the anger is coming from and where she has learned to react this way.If it is abuse, it may be even more difficult to have these important discussions. It may be helpful for you to see a local therapist by yourself to assess things like physical and emotional safety.
My friend’s husband is bipolar and refuses to take medication for it. He has taken the wheels off her vehicle before to prevent her from leaving. He has held her a prisoner in her home. He has choked her, hit her, etc. She has almost divorced him a couple of times but always makes up with him, thinking that he is going to change. She and I went to a wedding out of town in September of 2014, and ever since she has been back, he is convinced that she cheated on him while we were gone. Now he is saying that I have also cheated on my boyfriend and has come to my house and told my boyfriend this.	I’m glad that you  are seeking help and that you are supporting your friend. I’m sure this is all overwhelming and frustrating for you. The biggest thing you can do for your friend is to be supportive as you are already doing. Unfortunately there isn’t much you can do for her outside of that because it is up to her husband to change and up to your friend if she wants to leave. There are things you can do to support more: it might be helpful for her to have some information on a domestic violence non profit in her area because they can assist her in many areas if she wants to leave. They can also provide you with support while you go through this with her. The nonprofit can also safety plan with her and it might be helpful for you to do it with her if you want to. Another thing you can do is support her in decision to stay with her husband or not despite what she decides. Many victims decide to stay with thier abusive partner for many reasons. It is important to support her decisions, even if you don’t agree with them, because she may have very little decision making in her relationship. I would also encourage you to make sure you are taking care of yourself while you support her so you are not becoming too overwhelmed. Here is some info that might be helpful to you. https://abuseintervention.org/sandbox77/wp-content/uploads/2012/03/How-to-Help-a-Loved-One.pdf
I have an emotionally abusive relationship. We have been together for a year and a half. He got out of prison exactly a year ago and a half ago, and we have a infant. I love my boyfriend, and I don't want to leave without fighting for this first. He's an emotionally disconnected person. We never say “I love you” to each other. Every fight is worse than the last one, and I don't know what to do. He doesn't let me speak because he's louder than me, and that makes me feel frustrated. I have another problem: English is my second language. I pay half of the bills, and every time I want to speak to him, he kicks me out of the house. He apologizes sometimes. I feel like I'm the only one fighting for this. He agreed to have counseling.	I’m glad that you are reaching out for help. All of this sounds overwhelming and confusing. All of what you discribed is common in an abusive relationship. Unfortunately, there isn’t anything you can do that will change his behavior. He has to make that decision for himself. It is difficult for abusers to do this because they have to admit that thier behavior is fully thier responsibility. Abusers, a lot of times, will say they’re sorry or make promises to change and then turn around and become abusive again. I would strongly discourage any couples counseling because in an abusive relationship this can become very dangerous for the victim. Individual therapy for both of you you be a safer rout. I would also encourage you to reach out to a domestic violence non profit near you because they can help you safety plan and provide counseling if you want it. Here is some information on the cycle of violence that might be helpful for you  http://www.bfwc.org/pdf/Cycle%20of%20Violence.pdfI hope you are safe and I wish you the best.
I'm a teenager, and throughout my entire life, I've never really had good parents, or parents at all for that matter. I'm not exaggerating. I was living with my mom and grandparents until my father, in prison for most of my life, got out when I was in middle school. His mom, my grandma, only lived a mile down the road from my mom’s house, and I was so awe-stricken with my dad that I got to stay with him for a long time. Meanwhile, I did not realize that my mom was doing hardcore drugs. My mom went to prison for that and lost her café. We live in a very small town, so everyone knew about it, and I was bullied because of who my parents were. My dad ended up getting in with the wrong people and went back to prison. My mom and him had a mutual friend and often hung out at that person’s house. My parents did not get along at this point. We were driving him home one day from this house, and my mom stopped the car and kicked him out. He got out of the car, went to the driver’s side, and punched my mom in the face. I got out and told him not to hit my mom. At that point, I was really scared and mad that he did that, so I ran towards him to stop him. He literally picked me up and threw me on the back of a gravel road. I couldn't even walk. My mom tried to help me, but he started choking her. I hobbled over, and she barely got into the car, and we quickly drove away and called the police and ambulance. He was so badly strung out on drugs. He went to prison again and seems to be doing well. I met up with him once with my grandma, and we had coffee, but he's so hard to handle. I think a lot of it is that I can't bring myself to forgive him. My mom went back to prison again for drugs, and while she was in there, I moved in with my dad’s mom (the one who lived just down the road) because I trust her, her house is stable, and she's more nurturing, understanding, and loving then my other grandparents. I also stay at my boyfriend’s a lot. Now that my mom is out of prison, she's trying to control every aspect of my life. She’s trying to make me move back home out of Susan's house, and I don't want to. I don't like it there. They condone drug abuse and many other things, and I'm just not comfortable. She's even threatened to call the police and say I'm a runaway because she has custody of me. My boyfriend has always had this picture-perfect life, and his family are strict Christians. One time, his mom even went as far as to say that if he and I break up, if we were having sex, I would say that he raped me. I've got so many problems I don't even know what to do.	Thank you for reaching out and I can see that this is getting to the point that it is becoming overwhelming with all that is going on. To address your question, the best answer is that it will take time and from what I read you are still living through it , so your feelings are perfectly normal for the situation. I get the  impression that you really need someone to process through all that you have been through and unfortunately getting  adequate feedback would best be done meeting one on one with a therapist vs. through a question answer forum. If you are currently in school you could see about meeting with a school therapist or if you are over the age of 15, in most states you can consent to your own therapy. If you choose not to meet with a therapist I would encourage you to call a crisis hotline to help you safety plan to keep yourself safe around your parents 1-800-273-8255  If you chose to meet with a therapist keep in mind that a lot of what you experienced can be reported to Family protective services since you are a minor. You can also choose to make a report if you are feeling unsafe with your parents. I’m glad to hear that you have your grandmother for support. I’m sure this is a lot to take in and I wish you the best.
He is verbally abusive. When he gets mad, he just yells at me. At times, I feel scared.	I’m sorry you are experiencing this and I’m glad that you are looking for help and support. I’m not sure of all the details so take from answer what you can. If you are feeling unsafe or scared in your relationship please know that there are non profit domestic violence services that can help and provide you some more support. They can also safely plan with you if you choose to leave. It seems that you might be feeling defeated and if that’s the case a lot of domestic violence non profits provide free counseling if you are needing to talk to someone. What you are going through can be overwhelming and your are taking the right steps toward healing
He is verbally abusive. When he gets mad, he just yells at me. At times, I feel scared.	Good for you on recognizing your own feelings.  Often in an abusive relationship, the person who is being abused, starts doubting themselves and starts tolerating, then accepting abuse.Marriage is based in love and feeling taken care of by the partner.  Feeling scared is the opposite of this.If you feel ready, tell him the way you feel and pay attention to how willing your husband is to being aware that he yells and that you feel scared.If he has no idea of what you're talking about, doesn't want to understand what you feel, then slowly take steps to understand within yourself whether or not tolerating your husband's behavior is acceptable to live with on an everyday basis.
My kid’s dad and I broke up two years ago. He still wants me back, and I just started to fall for him again. But our kids are with Child Protective Services: that’s why we broke up. He started to talk to other women, and he put his hands on me.	What you are experiencing is common with survivors of abusive relationships. Even abusive relationships have positive moments in them and typically for survivors those are things they still love and care about of the abuser. A lot of it could also be grief over the loss of the relationship and also your children. A lot of time people return to thier abuser because that’s the only support that they have. If this is something you are going through I would encourage you to seek out a domestic violence non profit in your area because they can provide you with additional support.  I don’t know the whole situation but keep in mind that abusers will make promises and say what they think the other person wants to hear to get them to return. Attached is an example of what I am talking about: http://www.bfwc.org/pdf/Cycle%20of%20Violence.pdfBased on what you decide I would encourage you to keep  caution and boundaries. It might be helpful to safety plan with a domestic violence non profit.
I'm in college currently, so I am not a direct victim anymore. My father is very abusive with his words and actions, and my siblings are getting treated horribly.	Yes you can help!  Emotional and verbal abuse can cause a negative impact in your family.  It is important that you encourage your siblings to seek assistance with a therapist, and maybe help them find one, they should have school counselors available and if not our college counselor may help you to get referrals.  It’s also a good idea to talk to your mom about the issue and ask her if she would like help as well.  If you are concerned about your siblings' safety, contact Family Protective Services in your state, they will investigate and refer your father to classes or therapy as needed. It takes courage to do the right thing, you can do this!¿Hay algo que pueda hacer para ayudar a mis hermanos a escapar de nuestro emocionalmente abusivo padre?Actualmente estoy en la universidad, así que no soy victima directamente.  Mi padre es muy abusivo con sus palabras y acciones, y trata a mis hermanos horriblemente.¡Tu si puedes ayudar!  El abuso emocional y verbal puede causar daños graves en la familia.  Es importante que motives a tus hermanos a visitar e incluso encontrar a un terapista, la escuela debe tener uno disponible, y también puedes pedirle referidos a tu Consejero universitario.  También es buena idea que hables con tu mama al respecto y le preguntes si a ella le gustaría buscar ayuda.  Si te preocupa la seguridad de tus hermanos, contacta a el Departamento de Protección a la Familia en tu estado para reportar el abuso.  Ellos investigaran y determinaran si el hogar es un ambiente seguro par tus hermanos y recomendaran terapia o clases para tu papa.  Hay que ser valiente para hacer lo correcto, ¡tú puedes hacerlo!
