After 40 years of being straight, how could I now find myself interested in people of the same sex? I have had a few same sex encounters of my own doing.	What most people don't know is that sexual preferences can be fluid, meaning our sexual orientation is not as fixed as most people believe.  Women in particular tend to be more fluid in their desire to express and experience sex.  It is not uncommon for heterosexual women in their mid-life to explore new sexual appetites.  That said, men tend to be more rigid in their orientations particularly if they are hetero while gay men tend to be more fluid.  So if your distress is over your new interests I would tell you, you are not alone and not abnormal.  Since you have started exploring, enjoy and consider seeing a therapist to help you navigate your feelings around this new sexual life! Warm wishes.
After 40 years of being straight, how could I now find myself interested in people of the same sex? I have had a few same sex encounters of my own doing.	Sexuality is normally formed during adolescence. It would be extremely rare for someone to develop feelings of same-sex attraction later in life. I would explore whether the attraction you are experiencing is sexually-based or intimacy-based. Perhaps you are craving a close, emotionally intimate relationship with the same-sex, but have somehow sexualized that desire. People often short-cut emotional intimacy for sexual intimacy. This would be something to explore with a counselor.
After 40 years of being straight, how could I now find myself interested in people of the same sex? I have had a few same sex encounters of my own doing.	Few people are actually 100% straight or 100% gay.  Sexual preference exists on a continuum. Over the course of many years a person's sexual preference may shift.
After 40 years of being straight, how could I now find myself interested in people of the same sex? I have had a few same sex encounters of my own doing.	Sexuality is fluid. It is possible to find yourself attracted sexually or affectionally to different types of people at different times in your life.
After 40 years of being straight, how could I now find myself interested in people of the same sex? I have had a few same sex encounters of my own doing.	"During these encounters did you feel safe? accepted? Where you able to experience something new in your life? It is natural to feel attraction to all people. As young children we love everyone. It was as we got older that the social constructs had us make a ""choice"". It could have been that you were always attracted to the same sex, but now are allowing yourself to feel and explore. But also know that life is interesting as we grow and mature we find that we like things we never liked before, things we said we would never do now seem appealing. What is the story you are telling yourself about having these interests? Try to not overthink your attractions. See where they take you. You are on a journey to discover yourself."
After 40 years of being straight, how could I now find myself interested in people of the same sex? I have had a few same sex encounters of my own doing.	There are many possible answers to your question.The best one will be the one you decide after reflecting on your own reasoning as to your sexual attraction change.Sometimes people inhibit their sexuality bc of fear others will disapprove.  Currently since in most circles being gay is acceptable, the conditions are much easier now to come out.Maybe this describes you.How happy are you in your marriage?Sometimes people find it easier to discover a sudden change in their sexuality than to face painful emotions in an existing marriage.These are only two theoretical possibilities and may not even reflect your own.What matters is your self-discovery and that you trust your findings as the answer to your question.
I'm a girl, and I can't tell whether I'm bisexual or gay. I like girls a little more than boys, but I don't really know.	"I would ask you, ""do you feel like you need to come up with a label?"" Is there something about identifying as one or the other that would be helpful for you? From what current science has told us about sexual orientation, it's a spectrum. There are people on the spectrum who are clearly gay, or clearly heterosexual, and then there is everyone in between, which includes being ""bisexual"" (which I guess in the spectrum would be smack in the middle?)It may be too early for you to identify as any one thing on that spectrum (as you say, ""but I don't really know""), or maybe as you move through life you just won't identify as any one thing, and that's totally okay. The most important thing, in my professional opinion, is to accept yourself, fully, for whatever it is that you are. The second most important thing, in my professional opinion too, is to be honest with yourself and your partners about however you do identify your sexual orientation."
I'm a girl, and I can't tell whether I'm bisexual or gay. I like girls a little more than boys, but I don't really know.	"Sexual orientation is not always something that is clearly definable. Some people look at it on a continuum where being attracted to only boys is at one end, only girls is at the other, and bisexual is in the middle. Anywhere in between those points can be any amount of attraction to boys or girls.If you don't know whether you are gay or bisexual, that is okay. A lot of people don't know for quite some time. In addition to that, after people do know who they are attracted to, a lot of times they do not use the terms ""gay"" or ""bisexual"" for quite a while.It's okay not to know.Think about what sorts of expectations you have for your ideal relationship. Some examples may include trust, respect, availability for conversation or connection, etc. Whatever it is that you find important in a relationship is likely what matters most.If you are struggling with learning what it is that you would like in a relationship or any other feelings connected with what you are thinking and feeling, I would suggest connecting with a local therapist so you have a place to talk about what you are experiencing."
What should I do when we see each other?	I am so sorry this happened.  Sharing a part of your private life without your permission can be so painful.  I might suggest (depending on your relationship) reaching out to your sister and discussing this (or setting boundary that you don't want to discuss your private life).  I might also speak with your wife and share how hurt you are and what you need to happen moving forward to begin to heal.
What should I do when we see each other?	Echoing others here, I'm sorry, she shouldn't have. Hopefully, you will have a conversation (or, in reality, several conversations) about relationship expectations of privacy~ Are there things your wife would prefer you not share with her family? Without exploring what is or isn't okay through healthy dialog, it's entirely possible she felt her sister was 'in the circle' of people she could share this with. All that said, though ... now that you've been outed, you have an opportunity to be more authentically you: what will you do with it?
What should I do when we see each other?	I am so sorry that this happened.  Nobody deserves to be outed without their permission.  I would encourage you to get in touch with someone who is supportive and accepting and plan to touch base with them after you see your wife's sister.  You can also plan to take some time for self care after you see her.  For example, if you enjoy bike rides, plan on taking a bike ride afterward.  Plan to do something that feels nurturing and caring.  Best of luck!
I was born a girl. I look like a boy. I sometimes feel like a different variation of gender. I don't know what to say if someone asks my gender. I just get really confused and usually say my birth gender.	Hi, as an affirming gender therapist I like to let people know that like sexuality, gender is a spectrum too.  It's possible to look like a girl and feel more like a boy, just as it's possible to feel halfway between a boy and a girl, or anywhere else on a horizontal line with two points between it.  Some people use different pronouns or words to express their gender and that's okay.  It's up to you to find out what is most comfortable.
I was born a girl. I look like a boy. I sometimes feel like a different variation of gender. I don't know what to say if someone asks my gender. I just get really confused and usually say my birth gender.	If you're feeling like your gender is different than the gender you are born with, and there are many different terms to help describe that. Gender is actually looked at on a spectrum. Transgender is just one of those terms, but looking at the information here may help: http://www.transequality.org/about-transgender. I'm not saying that you should use the term transgender to describe yourself because that may not accurately describe what you are experiencing, but I'm just trying to point you to some more resources.As for what to say to someone who asks your gender, that becomes a question with a lot of different parts. This is probably something that would be best talked out with someone else who you trust. I don't know whether that is your family, friends, and mental health professional, and member of the clergy, or someone else. There are many different things than you could say and they are all related to how much you already to share with other people about how you feel regarding your gender.Generally, I would suggest it would be important to become comfortable with how you feel yourself and possibly tell some people whom you really trust first. Also consider that once you tell someone something, it's not possible to undo it, so if you tell someone, they may tell someone else. Then there is also the matter of people having very different reactions related to different genders and not everyone will be supportive. I hope that you are able to surround yourself with some people who are willing to understand and work through this with you so that you have some ideas how to react if you come across someone who does not understand.Please remember that there is always someone to talk with.
I was born a girl. I look like a boy. I sometimes feel like a different variation of gender. I don't know what to say if someone asks my gender. I just get really confused and usually say my birth gender.	I agree with Sherry, it is OK to give the answer that you feel most familiar with.  The most important part is not who people think you are, but that you know who you are.  Read about gender identity and fluidity.  Discovering the answer is a process, don't rush it to comply with others either way.  If you feel that this is a constant issue that keeps you awake and keeps you from enjoying your life, consider going to a therapist to discuss your feelings and concerns. ¿Qué significa que yo me sienta como diferentes géneros?Nací como niña. Me veo como niño.  A veces siento como una variación diferente de género.  No sé qué decirle a otros cuando pregunta que soy.  Me siento confuso y solo digo mi genero de nacimiento. Estoy de acuerdo con Sherry, está bien dar la respuesta que se sienta más cómoda.  La parte más importante no es quien las otras personas piensen que eres, sino quien tú piensas que eres.  Lee sobre el tema de identidad de género y fluidez de género.  Descubrir tu género puede ser un proceso, no lo apresures para complacer a otras personas.  Si sientes que este tema te esta quitando el sueno y te impide disfrutar tu vida, habla con tu consejero sobre tus sentimientos y preocupaciones.
I was born a girl. I look like a boy. I sometimes feel like a different variation of gender. I don't know what to say if someone asks my gender. I just get really confused and usually say my birth gender.	It is ok to tell someone who is casually asking about your gender, what is written on your birth certificate. Measure the significance of your answer to the significance of the person who is asking you the question.In addition, you are stating the simple truth, so there's nothing wrong with stating what is on your birth certificate.Do you understand the reason of why people are asking about your gender?It is not a common question, so I wonder about the context in which this happens.The whole field of gender identity is extremely popular now.Popular usually means people are swept into a trend just because it is in the air, not because they've given the time and seriousness to thoughtfully consider if the trend has anything to do with them personally.Keep open minded to who you are, including if you are truly a different gender than the one you're born into.It is a very complicated question and lately people, especially teens, are answering it much more rapidly than seems possible to fully consider.
I've been going through a rough time lately. I been into nothing but women. I’ve never thought about men until a week ago. I’m very upset and depressed about this. It's not normal to me. I looked at gay porn more than once to prove that I’m not gay. I get the same results each time, and I feel disgust. This is tough on me. I'm scared that I looked too many times. I keep thinking about it and shake all the time.	Are you able to give yourself some peace of mind while you take the time to further address whether or not you are gay?Whether or not and to what degree a person accepts their sexuality, depends on dense factors such as the culture of your family, the beliefs about gay people with which you were brought up, and your own tolerance for being a unique individual.Examining these factors, whether inwardly by yourself, in online blogs and sites, or live with other people, requires patience and effort.The more you are willing to commit to figuring out your own truth, the greater is your chance of finding it!
I've been going through a rough time lately. I been into nothing but women. I’ve never thought about men until a week ago. I’m very upset and depressed about this. It's not normal to me. I looked at gay porn more than once to prove that I’m not gay. I get the same results each time, and I feel disgust. This is tough on me. I'm scared that I looked too many times. I keep thinking about it and shake all the time.	Hello. Coming to terms with the idea that you might be of a sexuality other than the one in which you were socially raised to be, can be emotionally disturbing, and quite unsettling. It creates anxiety, maybe even panic, and leaves us feeling confused and uncertain about our own sense of identity. It becomes important to first ask yourself how you feel when you are thinking of being intimate with guys, or if you desire them to be intimate with you. It is important to know what impact this has on you, because it can determine your level of follow through and desire in pursuing sexual activity with someone of the same sex. I am not going to pass judgment on you either way - even for having the thoughts. I have worked with the lesbian, gay, bisexual, transgender, queer (LGBTQ) community in various ways over the years. Many I speak to, say they had to struggle to come to terms with this awareness about how they see themselves sexually. Maybe you are bisexual, and don't have an exclusive attraction to the same sex. You might consider doing some searches online for community support groups in your area, to explore the feelings and issues around this topic. Talking to someone who you trust can be helpful too. Running from your feelings is not a good idea, and others in a support group for sexuality issues, might be able to relate to you and what you're going through right now. This will offer you perspective, as you think on how this plays out in your life.Counselors are typically well trained to provide clinical services to clients who are experiencing feelings and thoughts much like the ones you are having now. I encourage you to consider reaching out for help. You are not crazy or insane for thinking of working with a counselor, nor of having feelings of same sex attraction. If you decide you are indeed gay, then know that you are not alone and never will be alone in that feeling. There is a huge community of support for you. Additionally, we all need help sometimes dealing with all sort of issues. A counselor can work more in depth with you to examine the motivations behind the feelings, and help you come to terms with them more directly. I hope that you come to a place where you feel less alone and more secure with yourself as you examine this area of your life. No matter what, do not fear being yourself. Again...you are not alone, I promise.Warm regards,Shawn Berthel, M.S., LMHC
I've been going through a rough time lately. I been into nothing but women. I’ve never thought about men until a week ago. I’m very upset and depressed about this. It's not normal to me. I looked at gay porn more than once to prove that I’m not gay. I get the same results each time, and I feel disgust. This is tough on me. I'm scared that I looked too many times. I keep thinking about it and shake all the time.	"Hi Brookfield, It can be unsettling when we feel something as fundamental as our sexual orientation shifting. I like that you're honest enough with yourself to say ""I'm struggling with this"". To accept that there is a question is a brave place to be. And...it doesn't necessarily mean you're gay.Unfortunately, we live in a culture that wants to put people in slots...male or female, straight or gay...we tend to not like those grey areas so much as a culture. The truth is that, if we grew up in a society where there wasn't this categorization...if we felt free to explore and grow sexually, we might be surprised at who we are attracted to. You don't have to put yourself in a slot. Our sexual preferences are more fluid than we think, and it can change over time.We also live in a culture where there is prejudice against homosexuality or ""differentness"" in general. The wish to not be gay can be powerful. Many people who are gay spend years believing they were heteroxual...fighting against, repressing  or ignoring their gay thoughts. This is needless pain. If you are gay, there is no shame in that and you can still have a glorious life filled with love and passion.Having said all that...just because you have thoughts about men or get turned on by gay porm doesn't mean you're gay. Many heterosexual people have thoughts and fantasies about the same sex; it's arousing because it's naughty...we're curious about the forbidden, or we're just curious. Becoming aroused by gay porn is normal for many heterosexual men. Sexual orientation isn't just about sex either. A different gauge of who you are sexually can be found in your emotions towards men or women. Are you drawn into emotional connections with men more than women? Who do you feel the urge to explore and be close to?Exploring your sexuality through being open to different experiences can help too. How does it feel to kiss a man, to touch a man, as compared with a woman...sometimes this feels like such a big and forbidden step that it's a barrier to discovering ourselves. We don't want to open that door. I wish you well as you do exactly what you are supposed to be doing...exploring and discovering yourself. It's an exciting journey and you might want to find a trusted person to talk more about this with."
I am a heterosexual male in my late 20s. I find myself wearing pantyhose, heels, skirts and other women's clothing in private. I am torn on how to feel about it. I enjoy it very much. I have had a pantyhose/stocking fascination and other kinky fetish interests since I was young. I have no history of sexual abuse growing up. I am currently single.	Let yourself enjoy crossdressing!What sounds in your way are whatever beliefs you gre up hearing, see and absorb currently.Concentrate on your own satisfaction and that you are doing this in a non-harming way.Maybe if you branch out your interest by finding other people who enjoy crossdressing as much as you do.With any interest or activity, social interaction supports it.
I am a heterosexual male in my late 20s. I find myself wearing pantyhose, heels, skirts and other women's clothing in private. I am torn on how to feel about it. I enjoy it very much. I have had a pantyhose/stocking fascination and other kinky fetish interests since I was young. I have no history of sexual abuse growing up. I am currently single.	"Hi there! It sounds like you have already started to answer your own question by stating that you love cross dressing very much, and I am glad you enjoy it! Cross dressing is something many people enjoy, and there is no harm in it whatsoever. My question to you would be: What is making you feel torn about it? There is unfortunately still a lot of negative stigma associated with people who express their gender or sexuality in ways that differ from the majority. (And sometimes certain sexual interests are actually very common or even in the majority, but because people carry shame about being different when it comes to gender and sexuality we assume we are all alone!)Being a sexual or gender minority or someone who participates in kink or expresses their sexuality or gender identity in a unique and personal way often means suffering from something called ""internalized oppression"". We grow up being exposed to certain assumptions and beliefs about what is ""acceptable"" behavior and even face consequences sometimes if we don't ""fit in"" the way others tell us to. Even if those assumptions are harmful and wrong, we still internalize them and feel guilty about who we are. There is nothing wrong with us, but feeling stigmatized and isolated can lead to feelings of shame, embarrassment, or like something is ""wrong"" with us.But there is absolutely nothing wrong with you, so be proud of who you are and what you enjoy. You can continue to simply enjoy it privately, or maybe you'd eventually like to share it with a partner or maybe even join a community with similar interests. I'll leave you with a quote from comedian Eddie Izzard, who identifies as, in his own words, a ""straight transvestite"": ""They’re not women’s clothes. They’re my clothes. I bought them!"" Take care, and thanks for your question!"
I am a heterosexual male in my late 20s. I find myself wearing pantyhose, heels, skirts and other women's clothing in private. I am torn on how to feel about it. I enjoy it very much. I have had a pantyhose/stocking fascination and other kinky fetish interests since I was young. I have no history of sexual abuse growing up. I am currently single.	If you enjoy cross-dressing and are comfortable with how you feelaand aware of your own thoughts and feelings about it in private as compared to in public,  I see no problem with that.If you would like to become more comfortable with it or express more feelings about it, I recommend that you  see a local mental health professional, not because there is anything wrong with what you are doing, but so you can learn more about yourself in the process. You may find  that doing this in private and having a partner  who accepts that is your view of how you would like things to be. You may discover that you would like to do this in public.I appreciate your honesty.
