All my friends have either hooked up or had a girlfriend but me. I try to be happy for them, but I get really upset every time they hook up.	If you mean “hooked up” as having sex with no care for the person, and you’d like a girlfriend, then realize relationships require more complex alignment with a partner than being a sex buddy.Pay attention to all your feelings toward a girl so that you’ll approach someone who attracts you for reasons in addition to sexual allure.Also, the process of knowing someone takes much more time than only to sleep with someone.Have patience and kindness toward yourself while you get to know the qualities which attract you to a potential girlfriend.
I'm always told I'm not good enough or trying hard enough. I put 100% in to every thing. I'm worn out, I've worked on all of my family relationships, I'm doing great in school, I'm kind to those in need and otherwise. I stick to my religious beliefs and leave room for mistakes and learn from others so I don't have to make as many and the ones I do I learn from.  Somehow it's still not good enough and nothing I do works. Nothing has changed, and I feel hopeless. Any suggestions or ideas?	"Hello, and let me say first, what a great question! There are so many people putting forth their 100% everyday and often times, do not get the credit they deserve. Without being able to fully understand where you're question is coming from, I think there are a couple of different ways to look at this question.First, I think it's important for us to consider the message being sent by those in your life stating that you're ""not good enough."" Is that ACTUALLY what they said, or is this just what you heard? Sometimes, because of our own self-doubts and fears, we skew and misinterpret the messages we receive from others. Again, listen to the message being sent and attempt to remain objective. Is the message being sent coming from a place of love or concern? If so, have an honest and open communication with that individual about what your concerns are regarding the amount of energy and time you're spending on being ""good enough."" Explore with them how you feel you'r already giving your best.If the person is unwilling to work at understanding this concern you have, then it may be time to explore the relationship. Some relationships we engage in can be toxic, especially if the other person is toxic. It may be they have their own ""stuff"" going on and they feel the need to constantly put others down to make themselves feel better. If you're in the direct path of this individual, then it serves to reason you will probably be in the direct fire, as well. Explore whether or not you want this relationship to continue in your life. If it's a relationship that MUST continue, then work on what you will do to distance yourself from their toxicity or their problems. Until they're willing to work on these issues for themselves, then it may be necessary to find an exit strategy, such as leaving the room or simply refusing to engage in the conversation. Another perspective of this question is exploring the reason why it's important for YOU to satisfy the expectations of these other individuals? NO ONE will ever be 100% ""good enough"" for EVERYONE. Every single person has their own set of expectations in themselves and expectations in others. It would be impossible to satisfy all of those expectations for every single person in our lives. The question becomes, what is it WITHIN you that feels the need to meet these expectations? There is most likely a part of you, yourself, as an individual that feels ""less than"" and feels as if you, yourself, are not good enough. It then becomes impossible to every feel ""good enough"" for others, because it's really YOU you're trying to feel good enough for. If you already feel as if you're doing everything you can do to be at your best version of yourself, then really work on LETTING GO of the rest. No one is perfect, and striving for perfection in our lives only creates more anxiety and stress. Find a middle ground in which you are happy with your accomplishments and your daily goals, and learn to let go of what's left. After all, tomorrow is a new day and you can work on more of your goals tomorrow!I recommend doing this by finding a mantra, a statement or phrase you can repeat to yourself anytime you start to feel that sense of stress and pressure from striving for perfection. The mantra can remind you to let go of this expectation you have for yourself or that others have for you so you can also let go of the stress and anxiety surrounding the expectation. I leave you with one of my favorite quotes that perhaps you can use as your mantra, ""No one can make you feel inferior without your consent. "" - Eleanor Roosevelt."
I'm always told I'm not good enough or trying hard enough. I put 100% in to every thing. I'm worn out, I've worked on all of my family relationships, I'm doing great in school, I'm kind to those in need and otherwise. I stick to my religious beliefs and leave room for mistakes and learn from others so I don't have to make as many and the ones I do I learn from.  Somehow it's still not good enough and nothing I do works. Nothing has changed, and I feel hopeless. Any suggestions or ideas?	The feeling of never feeling good enough usually stems from our early relationship with our parents or significant role models who made us to feel we were never good enough to meet their standards. In the healing process, you'll need to work on discovering the root source of where these thoughts and feelings come from and then learn to accept yourself just as you are unconditionally. I'd be pleased to help you in this process. I provide online private counseling through proventherapy.com. Dr. Rachelle Vaughan
I'm always told I'm not good enough or trying hard enough. I put 100% in to every thing. I'm worn out, I've worked on all of my family relationships, I'm doing great in school, I'm kind to those in need and otherwise. I stick to my religious beliefs and leave room for mistakes and learn from others so I don't have to make as many and the ones I do I learn from.  Somehow it's still not good enough and nothing I do works. Nothing has changed, and I feel hopeless. Any suggestions or ideas?	It sounds like you are aware of your positive traits but you are struggling with someone who does not acknowledge nor celebrate your efforts or achievements.   It seems like that is affecting your inner voice, which allows you to accept yourself for who you are.My suggestion is to explore that relationship and decide if that person’s opinion should determine how you feel about yourself.   If this is an important relationship, you could communicate to this person how the lack of positive feedback is affecting you.  Then, work on spending more time with those who value you, and can give you praise, encouragement, and constructive criticism.  Also, explore your religious beliefs, and what is they say about who you are as a person.  Finally, explore with a Counselor your inner voice and try to figure out if the negative message is settling in and harming your self-esteem.   Through therapy, you could learn to self-compassion and acceptance wich will help your self esteem.¿Cómo manejo el sentirme que “no soy suficiente bueno”?Siempre me dicen que no soy suficientemente bueno o no trato lo suficiente.  Yo pongo el 100% en todo.  Estoy agotado, he trabajado en todas mis relaciones, estoy muy bien en la escuela, trato bien a las personas que lo necesitan.  Me aferro a mis creencias religiosas y dejo espacio para los errores, y aprendo de otros para no tener que cometer los mismos.  Aun así no soy suficiente y nada de lo que hago funciona, me siento desesperanzado.  ¿Alguna idea o sugerencia?Al parecer estas consiente de tus características positivas, pero estás teniendo  dificultad con alguien que no reconoce tus esfuerzos, ni logros, y eso está afectando esa voz interior que te permite aceptar quien eres.Mi sugerencia es que explores esa relación y analices si la opinión de esta persona va a determinar cómo te valoras a ti mismo.  Si es una relación valiosa, puedes comunicarle a la persona en cuestión como te afecta la falta de comentarios y opiniones positivas.   Luego enfócate en pasar más tiempo con personas que te valoran, te dan halagos, te motivan y te aconsejan.  También explora que dice tu religión sobre quién eres como persona y cuál es tu valor.  Y por último, explora con tu Consejero si ese mensaje negativo esta afectando tu autoestima.  A través de la terapia puedes aprender tecnicas auto compasión y aceptación que ayudaran a fortalecerte.
I'm always told I'm not good enough or trying hard enough. I put 100% in to every thing. I'm worn out, I've worked on all of my family relationships, I'm doing great in school, I'm kind to those in need and otherwise. I stick to my religious beliefs and leave room for mistakes and learn from others so I don't have to make as many and the ones I do I learn from.  Somehow it's still not good enough and nothing I do works. Nothing has changed, and I feel hopeless. Any suggestions or ideas?	Hi, I'm Amelia! Oh, this is a common problem, unfortunately! Let me say first of all, that doing more, giving more, loving more, performing more will never provide you with a sense of worth. Nor will it satisfy those that are critical and judgmental. I am so sorry to hear that this is what you've heard all your life! You are a human BEING not a human DOING.If you can get yourself in counseling with a trusted therapist who will accept you, encourage you, hear you and support you, you can begin to work on what truth worth is.  My best to you!
My grandma had a stroke and passed away recently. I lost my home and job. I'm looking but haven't found a job. I've been binge watching television and binge eating.	"Hello!I write to respond to your recent inquiry for possible increase in self-esteem and positive behavioral change regarding motivation for a new job. First of all, please try to allow yourself some time for grief of the loss of your dear grandmother. It appears you were close to her in many ways and she had a great influence in your life. The grief process of anger, denial, despair and acceptance may be a part of what is keeping you feeling ""stuck"" in a cycle of not feeling motivated to find work at this time.  Perhaps your mind is constantly fighting this grief? Death can be a ""traumatic"" experience for some people and is considered a great loss, thus the grief process may continue to be a part of your world for a time but hopefully not keep you ""stuck"" on a long-term basis.  I would try to reach out to a counselor to discuss this grief process at a deeper level to discern whether her death is part of why you feel this way.  Grief and loss can also have an effect on your self-esteem.  Can you begin to see how this cycle is what you may be experiencing? One positive I see is that you are continuing to look for a new job!  Take time to give yourself some credit for the  time you are spending looking for work.  Also, I would recommend you set some short-term goals first for example, make a list of 5-10 potential new employers and send them each your resume. Then followup the next week with an email or phone call to make sure the hiring manager or human resources received your resume and have any questions.  It is also a good idea to ask for ""informational interviews"" in order to get your foot in the door, so to speak.I hope that this information is helpful to you!  Please let me know if you have any questions or concerns.Warmly,Denise"
My grandma had a stroke and passed away recently. I lost my home and job. I'm looking but haven't found a job. I've been binge watching television and binge eating.	Wow, you got hit with some serious stuff all at once. Work, relationships, and housing/security are major needs for us and to lose all that at once has got to affect you. When things go wrong, it is natural for us to look for blame----and the easiest person for us to blame is ourselves. Put that with grief and you've got a recipe for feeling awful. We can start feeling so low as to want to check out with things like food, and TV as you described. It can take time for us to move to self-forgiveness, and self-kindness in order to start moving forward again. I wonder what you can do right now to improve your situation? I also wonder if you may be willing to seek counseling to help you work through some of this, to help with your perspective, and to assist in your grieving process. Just reading these 3 sentences, I get the sense of you being a nice person. I hope you can show that kind of kindness to yourself in your healing.
My grandma had a stroke and passed away recently. I lost my home and job. I'm looking but haven't found a job. I've been binge watching television and binge eating.	Please practice being kind to yourself!! You lost your grandmother, your home and your job!  Huge changes have just taken place and it would be challenging for anyone to be unfazed.  And having said that, you wrote that you have been looking for a job, so that tells me that you have most definitely not failed yourself. Try taking it one day at a time. I encourage you to recognize (and even accept) that you're going through a particularly difficult time and that everything is temporary.  When we are in something, it's difficult sometimes to see the light at the end of the tunnel.  Maybe you could allow yourself the grief that you are feeling, be in the tunnel, and trust that you will come through the tunnel to the other side.  Be gentle and loving to yourself.
I feel like I hate myself physically and emotionally sometimes. How can I start accepting myself and be more confident?	You've already taken the first step. You want to not hate yourself. Self-acceptance is hard! And it's on a spectrum. On one side we have self-hate, on the other extreme; self-love. And then, there is all this stuff in the middle. It kind of looks like thisAnd working toward self-love often means moving around through all these. Becoming aware of your emotions, exploring the parts of you you that easier and harder to accept, self-kindness, self-forgiveness, self-compassion and ultimately self-love. It is a recovery process and has to be an active thing each day. Meeting with a counselor can give you a partner in that process. Your counselor can also help you to recognize pieces that may be more difficult to see from your eyes as they have an outside view. And with self-acceptance, confidence comes naturally although you may need to practice behaviors that show assertiveness, confidence and boundaries that protect you. Wishing you the absolute best with this!
I feel like I hate myself physically and emotionally sometimes. How can I start accepting myself and be more confident?	Self-doubt and self-hatred are such common and unpleasant experiences and really worth  understanding! Therapy with the right person can really help. When in your life do you feel the most confident? What gets in the way of you accepting and loving yourself (big question!). You can and will uncover that confident self!
