How do therapists classify the type of personality their clients have? What characteristics do they look at to decide what type of personality the client has? I've read about this online, but I'd like to understand this from a therapist's point of view.	"This is a great question, and I am happy to have the opportunity to explain my approach. When I am determining what type of personality a client has, I take my time and really absorb their lens/ point of view to themselves and others. Determining a personality type takes some time getting to know the person, and building rapport. After taking time to get to know them, and learning about their view they have of themselves and others, it is important to pick-up on more specific personality traits, which comprehensively contribute to a personality type. Clinicians, including myself, often witness certain traits that are enduring and consistent, which indicate a type of personality. For example, if a therapist is noticing that a client is exhibiting traits of organization, needing to be on time, planning, and perfectionism, these traits contribute to the ""type A personality"". In addition to utilizing clinical judgment, clinicians often use personality assessments and follow the guidelines of the DSM-5/ ICD-10."
How do therapists classify the type of personality their clients have? What characteristics do they look at to decide what type of personality the client has? I've read about this online, but I'd like to understand this from a therapist's point of view.	"That's a great question. There is such a wide range of ways to define ""personality"" that it is difficult to identify specific characteristics that are used to identify personality types.That being said, some clinicians will use standardized tests (or assessments) to assess a client's type of personality. While these tests can't tell us everything about a person, they can help us understand where we are within larger groups of different personality styles.Some counselors will also use a diagnostic tool (like the DSM or ICD) to help a client understand a diagnosis that is related to a personality disorder."
How do therapists classify the type of personality their clients have? What characteristics do they look at to decide what type of personality the client has? I've read about this online, but I'd like to understand this from a therapist's point of view.	"Not very well :)So, you got the Jungians, and you got the Big Fiver's, and you got every manner of Ivory-Tower Orc in between, loosening the chains on their drooling, snarling Pet Theories...The real truth is, does it matter?  If it does, what does it matter?If it's still of keen interest to you, I would presume that God designed most of his creatures with a ""simpler set"" of personality blueprints; not a complex set as theorized by man;Also realize that this level of reality is dualistic in nature; that means there is two of everything;So, imagine that whatever personalities you observe, and whatever words come to mind, also think of the opposite word, and you'll have a good sense of what actual personalities look like :)Then, share your findings; it'll be pretty neat to see what you come up with."
How do therapists classify the type of personality their clients have? What characteristics do they look at to decide what type of personality the client has? I've read about this online, but I'd like to understand this from a therapist's point of view.	In my therapy practice I avoid characterizing people except for whether or not they are self-harming or a risk to harm other people.As long as someone is sincerely trying to know more about themselves my work is help the person clarify who they really are and how their true self may be quite different than the life the person created for themselves, based on satisfying other people's standards.In broad terms, personality disorders have stock characteristics which change very minimally over time instead of  uniqueness  which constantly flows and changes with circumstances over time.
"I keep having these random thoughts that I don't want. Things like ""you aren't worth anything."" I know they're my own thoughts but it feels like someone else is saying it. What is wrong with me, and how can I stop having these thoughts?"	"I think we all go through a period of time where we think we aren't worth anything. Sometimes these feelings are a result of low self esteem or because of shame. The most important part of dealing with this thought is to separate feelings from reality. ""I don't feel worth anything, but I know what I do is important, I know who I am matters to others. I know I am loved and cared about.""When you find yourself having these thoughts, stop, take a few deep breaths and try to reframe what you're thinking."
"I keep having these random thoughts that I don't want. Things like ""you aren't worth anything."" I know they're my own thoughts but it feels like someone else is saying it. What is wrong with me, and how can I stop having these thoughts?"	There is nothing wrong with you! Sometimes we get intrusive thoughts that can be worrisome. One things that can be helpful is to identify if there is a trigger to these thoughts - something in your life that makes these thoughts more common (an experience, a person, a place, a situation, etc.). It will also be helpful to try and challenge this type of thinking by focusing on ways in which you are worthwhile as a person and have worth in your life. CBT (Cognitive Behavioral Therapy) may be particularly helpful with this, also. If you are open to seeing a therapist, find one that does CBT. You can also find resources on CBT online. It focuses on stopping and challenging unhelpful and harmful thinking patterns and replacing it with more helpful and healthy thinking patterns.
"I keep having these random thoughts that I don't want. Things like ""you aren't worth anything."" I know they're my own thoughts but it feels like someone else is saying it. What is wrong with me, and how can I stop having these thoughts?"	We all suffer from random thoughts from time to time. Being able to manage your thoughts and choose what to think about yourself is something you would learn in  counseling. An effective treatment modality for this situation is cognitive behavioral therapy.
"I keep having these random thoughts that I don't want. Things like ""you aren't worth anything."" I know they're my own thoughts but it feels like someone else is saying it. What is wrong with me, and how can I stop having these thoughts?"	A lot of times the thoughts we have about ourselves are messages we have received from other people and later internalized them. So in that sense, these thoughts are yours and belong to you, but you have received these messages from somebody else. Even though we all receive messages like this at times, it pays to be careful not to ignore other messages we are receiving, such as a loved one appreciating your help or attention, a friend responding to encouragement, or a colleague showing interest in you. I hope this helps.
"I keep having these random thoughts that I don't want. Things like ""you aren't worth anything."" I know they're my own thoughts but it feels like someone else is saying it. What is wrong with me, and how can I stop having these thoughts?"	"Those kinds of thoughts can be quite difficult to handle, but if they are your own thoughts (and not voices you are hearing, which can be very different), they likely are not new to you. From what I've learned from clients I work with, often these thoughts have been quite useful for them over the course of their lives, that through criticizing oneself, it is a way of motivating oneself. However, in your case and in most of those clients, it has caught up to them and it's almost like they no longer need the motivation (that they can do just fine motivating themselves by themselves!)I think it's important to see these thoughts as the voice of the ""inner critic."" That inner critic was there for a long time, again, because ""it"" (I like to identify it as a thing inside of you) thought that you needed motivation in the form of criticism to stay on task with your life. But now that that kind of sentiment is no longer needed by you, it might be time to have a different kind of relationship with it. But it wants to be heard. It doesn't want to silenced (Or ""stopped"" in your words.) So instead of trying to ignore it, perhaps we can see all the ways you are worth something and internalize (take in, let those ways resonate with you, sit with them, think about them) so that the inner critic can see that it isn't quite correct in what it is saying. In essence, you are instead sitting with the thoughts or worthiness instead of worthlessness.If that is challenging, sometimes seeing someone who is objective, such as a therapist, can be helpful. They can help you see the ways in which you are strong, have resilience, as well as any positive attributes that might be hard to see in the face of this loud inner critic. And, above all, if you feel like this doesn't resonate for you, and that the voices might actually be voices, an evaluation should be sought to further tease out what sorts of symptoms you are experiencing."
"I keep having these random thoughts that I don't want. Things like ""you aren't worth anything."" I know they're my own thoughts but it feels like someone else is saying it. What is wrong with me, and how can I stop having these thoughts?"	We have thousands of thoughts a day. Some thoughts we choose to think, and some thoughts are random as you describe. We can't control the first random thought but as soon as we become aware of it we can make a conscious choice to change the thought. Positive affirmations are messages we intentionally read to or tell ourselves to help us counteract negative thoughts. If you find yourself under stress on some days more than others you may notice an increase of these negative thoughts about yourself.  To help you neutralize your negative thoughts and make it more natural to randomly think positive thoughts about yourself you might find it helpful to work with a therapist who specializes in cognitive behavioral therapy. This professional can help you build insight into your errors in thinking, help you develop a stress management plan, and provide you with additional tools to boost your self-esteem.
