I can't understand what I pay attention to.	One way to concentrate is that if your mind starts to wonder then remind yourself to bring your attention back.Start with short time spans of expecting yourself to concentrate.  You'll more likely succeed with concentrating with small time spans than longer ones.Once you start seeing your success, this will motivate you to try increasing the length to expect yourself to concentrate.The task of self-reminding is the same, whether for long or short time periods.Also, before starting this exercise ask your medical doctor if the problem can be related to a physical health problem.If there is, then have the possibility ruled out that your difficulty concentrating comes from the mental ability to concentrate, and not some medical reason preventing this.Before someone can engage their psychological will there must be a clean medical body and mind with which to work.
I'm a teenager and I've been sneaking out of my house at night for a year now. I've been caught several times. I want to stop doing this but I don't know where to start. How do I stop?	"I've talked to many teens who frequently sneak out. The question I always ask them is, ""What are you getting from sneaking out that you aren't getting at home?"" Many teens answer they are hooking up, using substances, and engaging in other risky behaviors. As uncomfortable as it might be, I encourage you to talk with your parents or guardians about the reasons why you are sneaking out. What are you getting ""out there"" that you aren't getting at home? A good family counselor can help sort through those issues. Good luck!"
I'm a teenager and I've been sneaking out of my house at night for a year now. I've been caught several times. I want to stop doing this but I don't know where to start. How do I stop?	"When you say you've ""been caught"", I am assuming that means your parents know you've been sneaking out.  If that's the case, could you ask for their help?  Sometimes just knowing someone else is holding you accountable really makes a difference.  That could be as simple as Dad checking in on you at, say, 2 am, just to make sure you are where you are supposed to be.If you are sneaking  out to hang out with friends, find another way to connect with them - if they are truly friends they will want to support you in your resolution to stay put at night.  Maybe you can ask for their support by telling them to stop including you in late night plans.There is likely a reason you were sneaking out, but there's a reason you want to stop too - so get support.  No one changes hard habits on their own!Best of luck to you - you can do this and it will help you change other things in the future."
I'm a teenager and I've been sneaking out of my house at night for a year now. I've been caught several times. I want to stop doing this but I don't know where to start. How do I stop?	Hi,When we can't stop doing things that we know are wrong, it can help to take a closer look at how we make our decisions. Usually we are getting something good out of these bad behaviors, such as feeling excited or taking our minds off of bad things. It is really hard to change these things without helping us get the good effect in a more healthy way. I hope this helps.
I'm a teenager and I've been sneaking out of my house at night for a year now. I've been caught several times. I want to stop doing this but I don't know where to start. How do I stop?	Hi...let's start with what's causing you to sneak out of the house?Understanding the motivation behind your actions (in this case...your sneaking out at night) can often times help you create the change you want.  Are you arguing with your parents? Do you feel misunderstood? Alone? Scared? Stressed out? What are you doing once you leave the house? Where are you going? Are people in your home in conflict? Do you feel safer when you leave? Most importantly, reflect on what may be behind the reason for your wanting to leave the house and feeling not in control of your actions?  Talk to someone about what's going on, because maybe that person could help you create the movement you are seeking.
I'm a teenager and I've been sneaking out of my house at night for a year now. I've been caught several times. I want to stop doing this but I don't know where to start. How do I stop?	This is not totally unusual behavior, but the fact that you would like to stop and cannot seem to be able to points to something deeper. That cannot be unpacked online, but I'm glad that you're in this space and asking this question. Try to find a therapist who seems like a good fit and begin to get to work on this issue and what all is going on for you. You're not alone!
I'm a teenager and I've been sneaking out of my house at night for a year now. I've been caught several times. I want to stop doing this but I don't know where to start. How do I stop?	Where do you go and what is your reason to go wherever this is?Try to understand these reasons because the answers may give you good guidance as to other ways to get what   it is your trying to reach by sneaking from your home at night.If for example, you're sneaking out because your parents are arguing and you feel hurt by this and want to escape hearing their arguments, then you can come up with other ways to hear less of their arguments.If you sneak out bc your parents restrict your friends or time to socialize with your friends, and your friends are doing legal and safe behaviors, then maybe you could do some socializing online w them.Also, I wonder the reason why either of your parents isn't aware that you leave the house.  Do you feel your parent would offer and would you ask your parent to give their suggestions so you feel more motivated to stay home?
I suffer from checking and cleaning OCD. Can counseling help me to get over it?	Counseling can be very effective for OCD. In particularly, a kind of therapy called Exposure Response (Ritual) Prevention Therapy is considered the 'gold standard' for the treatment of OCD. What this is, is a specific protocol that helps you build relaxation strategies and to increase the amount of time between your checking/cleaning rituals while also helping you to face any of the fears that OCD given you until those rituals and fears are no longer interfering with your life. Research has shown that this kind of therapy may even be more effective for OCD than medication, https://ajp.psychiatryonline.org/doi/full/10.1176/appi.ajp.162.1.151
I suffer from checking and cleaning OCD. Can counseling help me to get over it?	Possibly yes, and definitely worth a try.First read about different types of therapy for OCD so that you find a therapist who does the type of therapy which feels best when you read about it.
I'm a teenager and I get these really intense mood swings. My mood will be really high and I'll think of something that I want to do. When I start to make it happen I get irritated by other people if they intervene. Then if the thing I wanted to do doesn't work out, I have these tendencies to blame other people for it not working out. Can you explain what's going on?	Mood swings and getting frustrated when things don't work out is totally normal. Sometimes, we get tied to one thing we really want to do and it can feel pretty intense when that gets interrupted or doesn't work out. This said, you're coming to CounselChat and so I'm guessing this is something that is pretty intense for you and something that you are concerned about. If this is getting in the way of your life, it may be worthwhile to reach out to a therapist or doctor to get some help with this and see if there might be something more going on. While for most people frustration/mood swings is related to typical life and stress, if very intense it can be a sign of a number of challenges ranging from anxiety to a traumatic experience to something like Bipolar Disorder where a person's mood and energy might fly so high (mania) that one feels like they can do anything but often become frustrated when interrupted (note: there is a lot more to Bipolar Disorder than this and this is certainly not a diagnosis). Wish you well!
