There's this boy who asked me out awhile ago. I said no because my friends and family would think weirdly of me. How do I be with him and tell him and tell my friends?	Since you've decided to be with the boy who already showed you his interest, then why not simply tell him you decided to accept his invitation to be together?Probably your first concern about hesitating to accept this boy into your life due to the way you imagine your family may react if you do, is the more complex matter to solve.Forming a relationship does bring up our values and the way these are different or similar to our own.    At the same time, we already have values which are rooted in those from the family in which we grew up.Your dilemma of wanting to be with this boy shows there is a clash between your values as an individual, including your choice of partner, and the way your family understands the values which support being part of a couple.Stay true to what you feel, whether this comes from your family or the way you currently are evolving.This will guarantee that your new relationship will be built on the values and person you truly are.
I have suffered many things at home and school. We never went to the doctor to diagnose depression or anything like that, but I always feel like a part of my heart is missing. I try to fill it in with objects or, in this case, a woman.	Maybe the reason is not having confidence in the love you give to yourself.Possibly you consider the quality of your self-love as inferior to love someone else gives you.The best way to push through to your own self-comfort and acceptance is to be aware of this tendency so you can remind yourself to practice appreciating the unique love you give to yourself.
I have suffered many things at home and school. We never went to the doctor to diagnose depression or anything like that, but I always feel like a part of my heart is missing. I try to fill it in with objects or, in this case, a woman.	There could be many reasons but often people feel validated when they are in a relationship, the need to be in a relationship can be related to a belief of unlovability which often stems from our childhood. The relationship sort of soothes this temporarily and the others interest or desire helps counteract the ingrained belief. There are many questions that may help understand why, how was your relationship with your mother (caregivers)?  How was your childhood etc.? Many people describe having a hole or void they try and fill with material things or people but it only is a temporary fix which usually drives the person to the next relationship, or object in hopes it will be fulfilling but it never is because fulfillment is work we need to do ourselves. This journey involves finding acceptance and love for ourselves. Once we have that we don't need to look elsewhere for fulfillment.
I have suffered many things at home and school. We never went to the doctor to diagnose depression or anything like that, but I always feel like a part of my heart is missing. I try to fill it in with objects or, in this case, a woman.	There are a lot of ways to look at this. It sounds as if there is a part of you that is looking for support. I wonder what it is that you feel when you're not in a relationship?Because of the way you asked the question, I'm getting the impression that you are referring to romantic relationships. I wonder if you have close friendships that could form a network to help with this when you are not romantically involved with someone. Even when you are in a relationship with a romantic partner, having friends is still an important element.I wonder if you could also notice what changes for you inside of yourself (as far as emotions) when you move from not being in a relationship to being in one.Perhaps you could take a look at what you value about yourself.In general, it is natural for people to want to be in relationships with others (in this case, relationship has many meanings and degrees). Most of us enjoy sharing elements of our days, thoughts, feelings, etc. with someone else who we trust and care about – also hoping they care about us in return.
I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends. I spent the weekend with him and it upset my boyfriend. Was i wrong?	It is not the case of being right or wrong, in my view. If you are asking, I believe you truly care for your boyfriend. It seems like he is having difficulties in establishing trust in this relationship. The ideal would be to come closer to his upsetness and to show him that you are there for him. I hope all goes well. Rossana Mag.
I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends. I spent the weekend with him and it upset my boyfriend. Was i wrong?	"The most important thing to ask yourself here is, ""how did this action affect my relationship, and is it worth the consequences?"" Regardless of your intentions in this action, your boyfriend is uncomfortable with this type of behavior. From here, we can objectively decide if spending time with your previous partner (because that is likely what your boyfriend sees them as) is worth harming the relationship you currently have. It is very rare that a person would be comfortable with their partner spending more than a very little amount of time with their exes. Many times, it just gives the wrong impressions. It is very possible that your partner may believe that since you spend so much time with them, that they are still a contender for the most intimate relationship you have to offer, and truth be told, they kind of are. The best intimate relationships, are friendships first and foremost. It is also a good thing to consider what you are getting out of the relationship with your ex that you are not getting out of the relationship with your current boyfriend. If you go to this person for emotional support before your boyfriend, then it is very likely you're involved in some ""emotional infidelity"". When we turn to others instead of our partner, it is as if we ""ran into another person's arms"" instead of theirs. No matter who you are, that hurts."
I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends. I spent the weekend with him and it upset my boyfriend. Was i wrong?	"Depends on your definition of ""wrong"" on this one. Was it objectively wrong to spend the weekend with a good friend, who also happens to be an ex? Probably not. But, it upset your current boyfriend, and he is entitled to his feelings if you are in a relationship with him. He may be out of line if he assumes that anything happened between you and your ex that would compromise the relationship, however your boyfriend being upset might also mean that he wanted to spend that kind of weekend with you and did not get to do that.Long story short, it might help your relationship to understand more, and be curious, not judge-y, around what is upsetting for him. Perhaps having empathy for his experience of the behavior could help him to feel more secure with you having relationships with your ex(es)."
I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends. I spent the weekend with him and it upset my boyfriend. Was i wrong?	While you can't be responsible for your boyfriend's feelings, relationships do come with expectations.  Both people in a relationship bring their own expectations into it.  These expectations are usually unspoken, but result in conflict as you are experiencing here!  Your boyfriend expects you not to spend the weekend with this guy.  He may expect you not to spend the weekend with any guy at all.  He may expect you to spend every single weekend with him!  You'll have to decide if his expectations are ones you can live with.  Relationships do require some compromise out of concern for our partner, but you get to choose how much you compromise. We get upset about things that make us feel insecure.  You spending the weekend with an ex makes your boyfriend feel insecure.  That doesn't mean you did anything wrong.  It just means that you have to decide if it's more important for you to maintain your freedom to spend weekends with whomever you wish, or to help your boyfriend feel secure in your relationship. Good luck!  Hope that helps,Allison
I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends. I spent the weekend with him and it upset my boyfriend. Was i wrong?	Hello. There are a number of factors playing into this situation. A former romantic partner coming back onto the scene during a current relationship; you spending alone time (and spending the night) with that former partner; and the uneasy feelings experienced by your current partner (boyfriend). Now those are the ones you have openly expressed. There are very likely other issues that prompted this behavior on your part. You ask if you were wrong. It is not a question I will be able to answer, because it is not one I am meant to answer. It is up to you to find that truth. Now, if you are feeling guilty, was it because of some sexual engagement occurred when you spent the night? If so, you might want to look at why that happened. Do you feel secure in your current relationship? Is this the relationship you want, or do you want to be with the former boyfriend?Important questions, but ones you need to ask and answer. Odds are, there is something that triggered this event to occur and it becomes a focal point in discovering any unexplored discomfort or other issues with your current boyfriend. Seeking relationship counseling can be effective in sorting this out, so be open to that possibility to help you clarify your thoughts and feelings.Best of luck to you.
I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends. I spent the weekend with him and it upset my boyfriend. Was i wrong?	Ideally you and your boyfriend will reach a balance point where you and your boyfriend are each happy with the level of involvement you have with your former boyfriend.Start w a discussion with your current boyfriend as to what specifically he doesn't like about your friendship with your former boyfriend.It is possible that you can answer his concerns as well he can find out from you more as to what the friendship is all about.As a therapist, I've never seen a former romantic relationship become only a friendship.   As sincere as you may be in your intention to only keep the friendship with the former relationship partner, if  your former boyfriend secretly has romantic feelings for you, then at best, you've got an unclear friendship with this person.The obvious possibility is to socialize together with your current boyfriend and your former one. If neither guy would go for this, then this would show there is an undercurrent of competition for your romantic attention.Basically make your romantic partner's feelings and your own, the major considerations and discuss from this perspective.
