I self-harm, and I stop for awhile. Then when I see something sad or depressing, I automatically want to self-harm.	In a way, self-harm can present somewhat like an addiction.  According to new research within the field of neuroscience there is a valid explanation for this.  When a person cuts or uses other forms of self harm, the body produces endorphins to help make a person feel better.  If a person was dealing with depression or high anxiety, that might be misinterpreted by the brain as a way to help oneself feel better and a new neural network or map might form (addiction) that would utilize this new behavior.  Another way to look at it would be thru a behavioral lens, a positive reward for a behavior, even though the behavior has other long term negative consequences.  Consider working with someone who can both have you work on and address those items that trigger your behavior and the root causes, in this case sadness or depression, and second find someone who can help give you alternatives that take into account the neurological requirement by replacing the behavior with another behavior (such as snapping a rubber band on the wrist) and working to extinguish the unwanted behavior.   Someone who is trained in Dialectic Behavior Therapy and/or Interpersonal Neurobiology would most likely have the skills and means available to address this with you.
I self-harm, and I stop for awhile. Then when I see something sad or depressing, I automatically want to self-harm.	Self-harm has a way of becoming a go-to method of coping. When we get stuck using self-harm as a way to deal and manage emotions, when something serious happens it totally makes sense that that will be one the first things to go through the mind. It is its own kind of addiction. There is a therapy, DBT or, Dialectical Behavior Therapy, which focusing on giving you new tools to get through hard times, understand and manage your emotions, to stay present and to deal with relationships. This one of the most effective interventions there is for self-harm. If you are interested in DBT, reach a local therapist in your area and ask if they do DBT or can recommend you to a DBT program. This can help immensely. Self-harm recovery is totally possible, but it is definitely hard work!
After he got home from the hospital he was angry, then for a time wonderful. Now he is depressed and hopeless again.	Hello, and thank you for your question. This is a very serious time. I don't mean to frighten you, but you are right to be concerned. The time right after people leave the hospital after receiving psychiatric services is a time of high risk for suicide. It is very important, after hospitalization, to get follow-up care with a professional as soon as possible. If your husband has an established therapist, this is the time to call. It is also a good time to alert your support system of friends, family, clergy or others to let them know he is still struggling. This is good support for him AND you.It is important to think about means and opportunity to make another attempt. Means really do matter.  So, if you have a firearm in the home, it is really important to remove it. You can't remove all things that a person may hurt themselves with, but some things are more lethal than others. Firearms are very lethal. I am not sure what means he used last time, but try to reduce the opportunity for him to access it again. This is where your support system can help out. People can take turns hanging out with him until you are sure the crisis is over.If you believe that an attempt is going to occur, talk to your husband about going back to the hospital. If he refuses, you will want to find out what your options are to have him go even if he doesn't want to. I know the thought of that really hurts, but it can save his life. Calling 9-1-1 is always a good option if you are not sure. Usually a suicide crisis, meaning they want to harm themselves right now, lasts a few minutes, hours or days. Sometimes when you get them through the crisis stage, they no longer want to commit suicide. But, as you are indicating, that feeling of wanting to commit suicide can come back again. So, it is always good to have a plan. If you want more information, call the National Suicide Prevention Lifeline. They will always answer: 1-800-273-8255. They can help you create a specific safety plan. I do hope things work out alright. Be well. Robin J. Landwehr, DBH, LPCC, NCC
After he got home from the hospital he was angry, then for a time wonderful. Now he is depressed and hopeless again.	"This is actually more common then we often realize, and actually understandable, as he has gone through a trauma, an unresolved existential crisis.  He was taken care of by others and now is again left alone with his own internal, and rather horrific inner struggle.In my work with CCT, or Contextual Conceptual Therapy, (see www.suicidetherapy.com) I have learned how trapped suicidal people are in their own isolation, also called a ""mysterious isolation,"" a form of self protection which cuts the off from their Self, or spirit.  And unless they address this message from their soul, accompany a guide on a journey to discover their own missing information, that is to recognize how their own uncomforted emotional pain has resulted in a coping stategy which has effectively cut themselves off from their own beauty, their Self, and their ability to receive love from themselves and others. Their attempt to kill themselves is a cry from their soul or spirit that they cannot live the life they are living any longer.  They take this literally and try to end their life, when in fact what their soul or spirit is saying is they need to begin to live the life they came here to live."
After he got home from the hospital he was angry, then for a time wonderful. Now he is depressed and hopeless again.	I'm thankful to read your husband found care and that his suicide attempt wasn't successful.   While he was hospitalized, and prior to his release, your husband would've been provided in writing a self-care action plan. This typically includes things like committing to a contract 'not to harm' and what to do if he felt overwhelmed by his anger, depression, and hopelessness (e.g. call 911, call therapist, go to nearest hospital emergency department). Additionally, his protocol would've provided instructions for his taking medication(s) as directed, having a follow-up appointment(s) with his psychiatrist/psychologist/clinical social worker, and participating in some form of small group support.  If your husband's struggling as you describe, and you are feeling overwhelmed or frightened for his (your) safety, I'd encourage you to seek immediate assistance.
After he got home from the hospital he was angry, then for a time wonderful. Now he is depressed and hopeless again.	This must be so difficult for both of you.  Watching someone you love suffer so profoundly can bring up lots of difficult feelings.  Without knowing what you are already doing, I have a few thoughts to share with you. First and foremost, know that you cannot fix this for him, and get support for yourself.As much as you are able, make space in your relationship for him to talk about what he is experiencing.  He might not want to talk, and that is ok.If he wants to talk, try to listen without judgement and without trying to talk him out of his feelings.  Focus on validating his feelings and just sitting with him in his pain.Let him know how you feel...that you love him, that you care, that you are concerned, that this is scary for you too, that you are here.I hope that this is helpful.  On my website (www.sarahmcintyrelpc.com), I've written a series of blog posts about coping with distress.  The techniques I've written about there may be supportive for you and your husband.  Sending warm wishes your way.  -Sarah
After he got home from the hospital he was angry, then for a time wonderful. Now he is depressed and hopeless again.	"I appreciate that you are concerned about your husband's emotions and want to support him as best you can right now. I imagine that you must be going through your own difficult time too. You've had a complicated shock and trauma in your life and in your marriage; it's normal for both of your emotions to move from hope to despair to fear, anger, gratitude... there is no wrong way to feel and there is no particular pattern your emotions or his will follow. Try not to assume what he is feeling but ask him instead. ""How are you doing today?"" is something that can be asked over and over again and your love and compassion for him will come through. If he has a hard time talking, you can share your observations. ""I notice you're more withdrawn. This worries me."" Certainly it will help you if you know what he's thinking and feeling because he hid his intentions to hurt himself. It's normal that you want to know. If there is depression and hopelessness, this likely was part of what led to his initial despair. There is help out there. Depression is treatable, and seeking that treatment is important right now at this vulnerable time. This is the kind of complex situation that can be assisted by a therapist who is qualified to help you both understand and manage your emotions. Whether your husband seeks help or not, I hope that you do."
After he got home from the hospital he was angry, then for a time wonderful. Now he is depressed and hopeless again.	A failed suicide attempt is commonly thought of as a “cry for help,” however it can also be a serious attempt to find a permanent solution to depression, hopelessness or other feelings a person feels are unbearable. It’s wonderful that you want to support your husband, but If your husband is feeling depressed and hopeless, you can best help him by getting him to a mental health professional. Feelings of hopelessness and depression, and previous attempts at suicide are all risk factors for future suicide attempts. With a mental health professional, or in the emergency room of a hospital, your husband should be evaluated for suicidal thoughts, intent and plan, and if he is a danger to himself he should probably be hospitalized again until he is stable. Without knowing the particulars, your husband may suffer from Major Depressive Disorder or some other illness on the depressive spectrum. In that case medication could help him immensely, at which point you can offer your support and encouragement him to practice gentle self-care. And do not forget to practice it for yourself.  Remember: a suicide attempt not only affects the person, but it is an immense stressor for his or her loved ones as well. As they say, “put your oxygen mask on first.” Then you will be better able to provide your husband with calm and loving care and attention.Kayla Schwartz, LMSW[email protected]
After he got home from the hospital he was angry, then for a time wonderful. Now he is depressed and hopeless again.	The fact that you're reaching out for help here is really helpful.The first thing I would suggest is that you consider seeing a local mental health professional yourself to be able to talk about the details, how this is affecting you, and how you can hold onto you are while also being supportive to you husband.From the way that you describe this, I wonder what has changed since coming home from the hospital. Perhaps you can have a conversation with your husband this and mention that you are asking him questions to learn more about his experience and you can discuss how you notice that things were going much better when he came home from the hospital, and now things are not as good. Perhaps he can tell you about what is different so that you may know him would be most helpful to him.I also hope that you husband is still continuing with his own treatment.There may also be a local peer support telephone number for the county that you live in that they be able to help you determine whether your husband needs more immediate treatment if he is feeling hopeless again. There are national crisis telephone numbers listed below as well.
After he got home from the hospital he was angry, then for a time wonderful. Now he is depressed and hopeless again.	Since as husband and wife your lives are closely joined, how your husband feels greatly influences the way you feel.Give yourself some time to concentrate on how you've been affected by your husband's suicide attempt.   Even if you decide against immediately telling him how you're feeling, knowing this about yourself will guide how and the topics you bring up with him.Is your husband talking easily with you?Do you have some ideas as to what is creating his feeling of hopelessness?The ideal approach would be if the two of you are able to discuss what bothers him and what bothers you.Depending on how far away you each are from such a position, you may benefit from speaking with a licensed professional therapist who can guide you and or you and your husband on opening up for discussion what feels stressful enough to merit taking one's own life.
